text,url
I'm proud as ever to be a Tar Heel,twitter.com/anyuser/status/717204570280235008
"Just woke up and called the cops! Had a freaky doorbell ringer (7 times in 5 minutes)

Turns out, Court left the garage door open!",twitter.com/anyuser/status/717204570364112897
I'm a proud Pacific Islander @reachidan,twitter.com/anyuser/status/717204570368253952
Nah scratch that actually Taco Bell @K_Staxx_60 will hook me up for $6  https://t.co/uhUhDrRrrP,twitter.com/anyuser/status/717204569726517252
@Bellarossixxx Luv ya! Turned 53 today. Not bad for an Irish kid who's bisexual and plays music for strippers and loves Bella Rossi!,twitter.com/anyuser/status/717204570666057728
"It's a Birdm it's a plane.....NOOOOOOO, its the Sweet Auburn Springfest May 6-8
https://t.co/SfLnNMMX2u",twitter.com/anyuser/status/717204570871623680
deep. https://t.co/YQu2ZnBNkw,twitter.com/anyuser/status/717204569835642882
Meanwhile at Duke.... #NationalChampionship https://t.co/DbRN9KE4n1,twitter.com/anyuser/status/717204569839812612
"Me: how do I get rid of a hangover?
Trevor: drink more alcohol 

WHAT NO",twitter.com/anyuser/status/717204571022565378
@NotSoSweetGirl_ Sexy time weather. I'm assuming the baby making bit is just exaggeration.,twitter.com/anyuser/status/717204572033445888
I Refuse To B Treated Like Shit,twitter.com/anyuser/status/717204571987255296
"https://t.co/tiilrU3Ay1

Jalon Sangster
19
2.8 GPA
East Central
Decatur,MS

https://t.co/pUoPRQoTpR",twitter.com/anyuser/status/717204572809379841
@taylordurham5 bish you better be ready to get turnt w me Thursday!!!,twitter.com/anyuser/status/717204573186875394
When you just tryna instigate a fight but hey removed from the group chat&lt;&lt;&lt;&lt;&lt;&lt;,twitter.com/anyuser/status/717204573660835843
All the best to these little sweeties. I hope the bastards that did this are caught - and shot with arrows.  https://t.co/C960hksHqB,twitter.com/anyuser/status/717204573199450112
"Another angel gained. Love and spend time with your family, life is too short.",twitter.com/anyuser/status/717204573950189568
I'm bout to cry. I'm hungry asf,twitter.com/anyuser/status/717204573727899648
@SickFlowBro11 as long as there's no doot aboot it I'm in,twitter.com/anyuser/status/717204574013145088
"""lol you wild, wyd though?"" https://t.co/ooJXoYJr6j",twitter.com/anyuser/status/717204574000562177
Stay coollllllll,twitter.com/anyuser/status/717204574105387010
Real  https://t.co/zfSELirTjn,twitter.com/anyuser/status/717204573996322817
I be preaching at this time,twitter.com/anyuser/status/717204574331920384
Kris Jenkins really made a difference tonight minus that buzzer beater,twitter.com/anyuser/status/717204574717796353
I swear if I get followed by another anonymous Twitter account,twitter.com/anyuser/status/717204574680039424
@Matt_Torres20 is your guy https://t.co/1gL22aDYnP,twitter.com/anyuser/status/717204574709407744
#Volveremos Millones https://t.co/mdJbnORB7k,twitter.com/anyuser/status/717204573908254721
No problem. ...Coach will be walking on air. https://t.co/bhloyl7ont,twitter.com/anyuser/status/717204575137226753
earth has no sorrow that Heaven can't heal,twitter.com/anyuser/status/717204575275597825
It's getting light now. I should go to sleep,twitter.com/anyuser/status/717204575023968256
"Interested in a #Nursing #job near #SaltLakeCity, UT? This could be a great fit: https://t.co/G7lgvrxEjf #Hiring https://t.co/TYjOlCzGQa",twitter.com/anyuser/status/717204573597921281
Lil Glock the Real One.,twitter.com/anyuser/status/717204575682445313
It's safe to say we're all doing the same https://t.co/4g6UY4nnV7,twitter.com/anyuser/status/717204575552413696
I swear to god I will never love another,twitter.com/anyuser/status/717204576219316225
To Converse A While: 0020 panther #micropoetry #KimMagennis https://t.co/AGMaqyQlLW,twitter.com/anyuser/status/717204576131293184
Swear to God that I can't wait to shit on all my friends again,twitter.com/anyuser/status/717204576257122306
Im lowkey salty,twitter.com/anyuser/status/717204576454242306
@datuazri thank you,twitter.com/anyuser/status/717204576479391744
@Endzoneblog @politico YOU F*ING LIARS! Here is the entire rally! https://t.co/thLxCIjF7A,twitter.com/anyuser/status/717204576189939714
To com fome,twitter.com/anyuser/status/717204577024655361
Mrng Mzansi we are ready 2 defend the Constitution of SA https://t.co/xdJxVMKZdI,twitter.com/anyuser/status/717204576273842176
@Jacob_McM Cool I would have liked to see it again..,twitter.com/anyuser/status/717204576626155520
We went to class in high school not because of the coaches...cause of our parents  https://t.co/dwVV8fKuM2,twitter.com/anyuser/status/717204577091719168
@tanner_victoria @haileyswick we're a dirty hobo family omg,twitter.com/anyuser/status/717204577225981952
scrr,twitter.com/anyuser/status/717204577100103680
Miss my shorty,twitter.com/anyuser/status/717204577544699908
"Eleven pitches, all fastballs from Axford to Abreu",twitter.com/anyuser/status/717204577767059456
If you need a quick pickmeup/renewal of faith in humanity... https://t.co/uobM5yZ4hQ,twitter.com/anyuser/status/717204577527984128
I'm so excited the community gets to finally enjoy @QuantumBreak ! Tweet me your thoughts etc!,twitter.com/anyuser/status/717204577855123457
Bout too take the hottest longest shower,twitter.com/anyuser/status/717204578102542336
@tchoopsczar jay wright said the flip back was the last option... Is he simply being too humble?,twitter.com/anyuser/status/717204578400399360
"I hope in the end, I made the right decision",twitter.com/anyuser/status/717204578740076546
"I can't imagine being on UNC, I wouldn't be able to speak to anyone for months",twitter.com/anyuser/status/717204578601672705
Last exam of quarter!!!,twitter.com/anyuser/status/717204578366791680
Matty Johns's nsw blues team literally has 40 names,twitter.com/anyuser/status/717204578534625281
@AviMishkaKabir I guess his plan was to knock him out and leave him there,twitter.com/anyuser/status/717204579037872128
"I don't want to hear nothing about the game, I'm depressed asf atm.",twitter.com/anyuser/status/717204579075637252
What's some good songs to get?,twitter.com/anyuser/status/717204579126022147
the texts I receive from con https://t.co/MZI8u7Hiaq,twitter.com/anyuser/status/717204576944918530
let me tell you I just love going to bed in a bad mood it's so nice,twitter.com/anyuser/status/717204579323154432
glad growth found me.,twitter.com/anyuser/status/717204579411234820
Can you recommend anyone for this #job? Residential Sales Consultant - Maidstone - https://t.co/nqQuQnUJpd #Sales https://t.co/PEYADxVMj5,twitter.com/anyuser/status/717204578698203137
Them week 4 feels #thedeakindifference https://t.co/9e6u6xbd3X,twitter.com/anyuser/status/717204579180478466
@shyhemphill I stole it,twitter.com/anyuser/status/717204579662884864
"Vape Blast registration booths in the casino. #sfata #casaa
#vape #vaping #vapor #VapePorn #ELiquid #eJuice https://t.co/gfLxO522zy",twitter.com/anyuser/status/717204575934160896
@EtikaWNetwork What did I just see??? LoL. Watch someone start playing this at PAX East now. LoL.,twitter.com/anyuser/status/717204580476518403
@TheLastRefuge2 @Halie_Walker159 Melania says it takes thick skin shes a Grown Up Pays no attention a fine understanding Bright Lady W/Brain,twitter.com/anyuser/status/717204580212346884
I'm so stoked to have a new car,twitter.com/anyuser/status/717204580455546882
@KyleDornseif nah fam,twitter.com/anyuser/status/717204580619194368
@xoxo_bri21 tell her to request it off! Lmao and what day is it? I might need to request it too lmao,twitter.com/anyuser/status/717204580111675392
Just posted a photo @ Wat Pho https://t.co/vywGaI1zmJ,twitter.com/anyuser/status/717204581147652099
"""Build that wall""",twitter.com/anyuser/status/717204581067960320
"Nah... All the parties I've been to, no one could beat my milly rock idc lol.",twitter.com/anyuser/status/717204580648488961
"I'm at Marvels cafe in Beseri, Perlis https://t.co/CDOOnVtXnV",twitter.com/anyuser/status/717204581718081537
Photogenic little Snapchatter aren't we? @DaltonRapattoni https://t.co/XRbcjDl1t2,twitter.com/anyuser/status/717204579188871168
@FawadFan4ever @shikharer1 wow...  bas film v rls ho jaaye India main,twitter.com/anyuser/status/717204581407711233
@the_realJgart71 For Jay Wright it's about the players; for Jimmy V it was about him.,twitter.com/anyuser/status/717204581776752641
Early slumping,twitter.com/anyuser/status/717204582074605569
@RyanZPSanders alright let us know. It'll be fun! Make it like a mission trip. U can preach as we stab the fish,twitter.com/anyuser/status/717204580354957316
Chi chi get the yayo,twitter.com/anyuser/status/717204581994905600
2000s Day  https://t.co/pzMEoeBcM6,twitter.com/anyuser/status/717204581223120898
"@jojokejohn You know I love your toy shows with their jazzy influence. Yes, living loud is the way:)",twitter.com/anyuser/status/717204582141726720
Are Duke students celebrating in Durham bc UNC lost?Any police cars overturn or their VP brushing students w/ his car blocking his way?,twitter.com/anyuser/status/717204582473080832
I'm a Western Carolina fan,twitter.com/anyuser/status/717204582640795649
Hannah has me in tears rn,twitter.com/anyuser/status/717204582858928131
Bitches is fake period  https://t.co/DW9s9bGsbU,twitter.com/anyuser/status/717204582418542593
@moriahmitsuda the buns were an attempt to make my hair curl and they did not work at all btw,twitter.com/anyuser/status/717204582946979842
@deptulahasrage what part of prediction do you not understand? there is still a question ...,twitter.com/anyuser/status/717204583106281472
https://t.co/CsBnXF7i7h  soon 600,twitter.com/anyuser/status/717204583894925312
Wanna send some beats to @TheRealYungSosa dude go in on his tracks,twitter.com/anyuser/status/717204583769108482
@rechnen @gusthehobocat @seanhannity @realDonaldTrump here we are still tied up.,twitter.com/anyuser/status/717204583777452033
Kyler johnson and mason blakeley  https://t.co/QtTzt7fxo8,twitter.com/anyuser/status/717204584045887489
@TheSamJordan thought we had it,twitter.com/anyuser/status/717204582418526209
2. Peter Pan. Mainly because young me was IN LOVE W THIS BOY. also I shipped Peter and Wendy so hard it was unreal. https://t.co/Xes2fPxQmt,twitter.com/anyuser/status/717204582095527936
Tears.,twitter.com/anyuser/status/717204584419237890
"Might drop this never...
Who knows? https://t.co/crVm2Tk7M8",twitter.com/anyuser/status/717204582041067520
"reminder ; you're worth more than just second thoughts, &amp; ""maybes.""",twitter.com/anyuser/status/717204584666677253
good morning!,twitter.com/anyuser/status/717204584901509120
@nathxpb what a fuck??,twitter.com/anyuser/status/717204585031589894
@_grizzlyy driving to Prov,twitter.com/anyuser/status/717204583584501760
Dammmmmm when life hits you,twitter.com/anyuser/status/717204585081872385
Just found out Miley Cyrus is really Hannah Montana. #lifedestroyed #plottwist,twitter.com/anyuser/status/717204585425805313
https://t.co/6sbKxBbJ2s #ParanormalEspionage in the #USNavy has never been better,twitter.com/anyuser/status/717204585488781313
Happy 17th bro  @MikeW_1,twitter.com/anyuser/status/717204585195167744
I'd bet anybody right now that the Reds will lose 100+ games this year.,twitter.com/anyuser/status/717204585614557185
Never let these bitches get to me,twitter.com/anyuser/status/717204585769746432
@jaysonst since Joe Carter's went the other way yeah ;),twitter.com/anyuser/status/717204585916575744
im so funny lmao,twitter.com/anyuser/status/717204586008866816
Off-ramp blocked in #Conshohocken on I-476 NB at #13 #traffic https://t.co/BtegSRlPfO,twitter.com/anyuser/status/717204586080157696
@sfreshtilldeff @king__matty I'm waiting for Sarah feminist Twitter backup that always shits on us without logic lol,twitter.com/anyuser/status/717204585719402498
I need to go to sleep,twitter.com/anyuser/status/717204586050793472
My life currently https://t.co/ooXLfTo2Yv,twitter.com/anyuser/status/717204585425866753
@freshface72 I can't wait to see what the internet comes up with when the Warriors get #73.,twitter.com/anyuser/status/717204585857826816
AMEN https://t.co/4ny0iVUhIy,twitter.com/anyuser/status/717204586373718020
and I can't just close the window cause then Buddy has to sleep in 30 degree weather and that's not fair to him,twitter.com/anyuser/status/717204587099328512
@anuhstasia why'd u put urself on private smh,twitter.com/anyuser/status/717204587409772544
@AyeshaMuffin aww well good!!,twitter.com/anyuser/status/717204586935762945
Jill Scott https://t.co/C2yhMfgQn7,twitter.com/anyuser/status/717204587275530241
@maegan_foreback I'm on the kitchen floor crying,twitter.com/anyuser/status/717204587585908736
@bondedpair NO WAY thats so NEAT!!!,twitter.com/anyuser/status/717204587720142849
@BPeace420 and they were innocent? Is that what you're saying?,twitter.com/anyuser/status/717204587837595650
